# X_CellCenter Qrad_Value
0.250000,2678488.000000
0.750000,3263968.250000
1.250000,3478502.250000
1.750000,3570603.250000
2.250000,3619627.250000
2.750000,3652711.250000
3.250000,3640022.750000
3.750000,3576329.750000
4.250000,3640743.500000
4.750000,3697930.500000
5.250000,3633379.000000
5.750000,3659031.250000
6.250000,3648687.000000
6.750000,3664371.250000
7.250000,3635064.750000
7.750000,3625940.500000
8.250000,3647509.250000
8.750000,3603521.250000
9.250000,3666175.750000
9.750000,3596250.250000
10.250000,3569513.000000
10.750000,3658145.500000
11.250000,3736472.500000
11.750000,3724837.000000
12.250000,3572078.250000
12.750000,3545149.500000
13.250000,3524172.250000
13.750000,3399578.000000
14.250000,3203387.000000
14.750000,2752726.250000
